ticker,name,cap,sector,exchange,cur,rs,trend_ok,pattern_ok,signal,score,grade,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,reason,pct_from_pivot,safety,lgbm_score
TSN,타이슨 푸드,LargeCap,필수소비재,NYSE,64.96,5.0,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TSSI,TSS  Inc. - Common Stock,SmallCap,기타,NASDAQ,14.48,21.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TT,트레인 테크놀로지,LargeCap,산업,NYSE,470.57,10.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTAM,Titan America,MidCap,nan,NYSE,16.44,1.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTAN,ServiceTitan,MidCap,기술,NASDAQ,57.34,-53.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTC,Toro Co.,MidCap,산업,NYSE,97.62,17.2,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TTD,The Trade Desk,LargeCap,기술,NASDAQ,21.02,-64.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTEC,TTEC Holdings  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.79,-32.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTEK,Tetra Tech,MidCap,산업,NASDAQ,31.39,-18.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTGT,TechTarget,SmallCap,기술,NASDAQ,4.02,-42.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTI,Tetra Tech,SmallCap,에너지,NYSE,8.41,73.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTMI,TTM Tech,MidCap,기술,NASDAQ,120.74,168.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TTRX,Turn Therapeutics Inc. - Common Stock,SmallCap,기타,NASDAQ,3.38,-31.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTSH,Tile Shop Holdings,SmallCap,소비순환재,NASDAQ,3.01,-47.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TTWO,테이크투인터랙티브 소프트웨어,LargeCap,기술,NASDAQ,205.1,-23.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TUSK,Mammoth Energy Services  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.63,10.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,SmallCap,기타,NASDAQ,10.4,-11.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,SmallCap,기타,NASDAQ,10.23,-8.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TVGN,Tevogen Bio Holdings Inc. - Common Stock,SmallCap,기타,NASDAQ,5.98,-86.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TVRD,Tvardi Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.16,-49.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TVTX,Travere Therapeutics,SmallCap,헬스케어,NASDAQ,42.13,90.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TW,Tradeweb Markets,LargeCap,금융,NASDAQ,121.43,-3.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWFG,TWFG,SmallCap,금융,NASDAQ,18.07,-45.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,SmallCap,기타,NASDAQ,3.59,-45.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWI,Titan Intl,SmallCap,소비순환재,NYSE,8.42,-7.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWIN,Twin Disc  Incorporated - Common Stock,SmallCap,기타,NASDAQ,18.02,47.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TWLO,트윌리오,LargeCap,기술,NYSE,124.0,-0.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,SmallCap,기타,NASDAQ,9.89,-14.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWO,Two Harbors,SmallCap,부동산,NYSE,11.1,-7.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TWST,Twist Bioscience,MidCap,헬스케어,NASDAQ,57.41,47.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TXG,10X 제노믹스,SmallCap,헬스케어,NASDAQ,24.8,84.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TXMD,TherapeuticsMD  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.11,50.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TXN,Texas Instruments Incorporated - Common Stock,SmallCap,기타,NASDAQ,218.87,11.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TXNM,TXNM Energy,MidCap,유틸리티,NYSE,59.11,-4.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TXRH,Texas Roadhouse,LargeCap,소비순환재,NASDAQ,164.29,-17.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TXT,텍스트론,LargeCap,산업,NYSE,92.65,3.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TYGO,Tigo Energy  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.82,183.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TYL,Tyler Tech,LargeCap,기술,NYSE,322.31,-44.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
TYRA,Tyra Biosciences,SmallCap,헬스케어,NASDAQ,35.27,147.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
TZOO,Travelzoo - Common Stock,SmallCap,기타,NASDAQ,6.73,-32.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
U,유니티 소프트,MidCap,기술,NYSE,23.35,-36.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UA,언더아머 C,MidCap,소비순환재,NYSE,6.14,5.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UAA,언더아머 A,MidCap,소비순환재,NYSE,6.31,4.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UAL,유나이티드 항공,LargeCap,산업,NASDAQ,97.2,-3.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UBCP,United Bancorp  Inc. - Common Stock,SmallCap,기타,NASDAQ,16.26,8.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UBER,우버 테크놀로지스,LargeCap,기술,NYSE,72.91,-23.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UBSI,United BShares,MidCap,금융,NASDAQ,43.62,9.8,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UBXG,U-BX Technology Ltd. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,1.06,-62.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UCAR,U Power Limited - Class A Ordinary Shares,SmallCap,기타,NASDAQ,1.51,-102.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UCB,Uni. Comm. Bank,MidCap,금융,NYSE,33.81,4.5,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UCTT,UltraClean Hldg,SmallCap,기술,NASDAQ,76.92,166.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UDMY,Udemy,SmallCap,기술,NASDAQ,4.75,-28.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UDR,UDR,LargeCap,부동산,NYSE,35.12,-15.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UE,Urban Edge Properties,MidCap,부동산,NYSE,21.24,5.7,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UEIC,Universal Electronics Inc. - Common Stock,SmallCap,기타,NASDAQ,4.35,-11.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UFCS,United Fire,SmallCap,금융,NASDAQ,39.32,20.3,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UFG,Uni-Fuels Holdings Limited - Class A Ordinary Shares,SmallCap,기타,NASDAQ,0.89,-52.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UFPI,Ufp Industries,MidCap,소재,NASDAQ,96.12,-13.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UFPT,UFP Tech,SmallCap,헬스케어,NASDAQ,196.03,-22.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UG,United-Guardian  Inc. - Common Stock,SmallCap,기타,NASDAQ,6.54,-19.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UGI,UGI,MidCap,유틸리티,NYSE,37.23,-1.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UGRO,urban-gro  Inc. - Common Stock,SmallCap,기타,NASDAQ,12.72,48.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UHAL,U-Haul Holding,LargeCap,산업,NYSE,51.84,-19.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UHG,United Homes Group  Inc - Class A Common Stock,SmallCap,기타,NASDAQ,1.18,-57.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UHS,유니버셜 헬스 서비스,LargeCap,헬스케어,NYSE,181.95,-13.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UI,Ubiquiti Ntwrk,LargeCap,기술,NYSE,991.66,99.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UIS,Unisys Corp,SmallCap,기술,NYSE,2.22,-47.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ULBI,Ultralife Corporation - Common Stock,SmallCap,기타,NASDAQ,7.47,8.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ULCC,프론티어 그룹,SmallCap,산업,NASDAQ,3.96,-15.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ULH,Universal Logistics,SmallCap,산업,NASDAQ,20.81,-6.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ULS,UL Solutions,LargeCap,산업,NYSE,89.52,16.6,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ULTA,울타 뷰티,LargeCap,소비순환재,NASDAQ,533.09,-5.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UMBF,UMB Financial,MidCap,금융,NASDAQ,120.63,2.6,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UMH,UMH Properties,SmallCap,부동산,NYSE,15.39,-12.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNB,Union Bankshares  Inc. - Common Stock,SmallCap,기타,NASDAQ,24.3,-14.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNCY,Unicycive Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,6.94,23.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNF,Unifirst Corp,MidCap,산업,NYSE,260.84,35.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UNFI,Uni Ntrl Foods,MidCap,필수소비재,NYSE,47.44,49.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UNH,유나이티드헬스그룹,MegaCap,헬스케어,NYSE,314.19,-22.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNIT,Uniti Group,SmallCap,부동산,NASDAQ,10.92,86.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UNM,유넘,LargeCap,금융,NYSE,77.53,-9.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNP,유니온 퍼시픽,LargeCap,산업,NYSE,252.04,1.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UNTY,Unity Bancorp,SmallCap,금융,NASDAQ,55.0,3.4,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UONE,Urban One  Inc.  - Class A Common Stock,SmallCap,기타,NASDAQ,5.67,-64.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UONEK,Urban One  Inc.  - Class D Common Stock,SmallCap,기타,NASDAQ,5.0,-38.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UP,Wheels Up Experience,SmallCap,산업,NYSE,0.42,-72.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPB,Upstream Bio,SmallCap,헬스케어,NASDAQ,10.34,-39.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPBD,Upbound,SmallCap,소비순환재,NASDAQ,19.34,-17.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,SmallCap,기타,NASDAQ,3.3,-30.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPLD,Upland Software  Inc. - Common Stock,SmallCap,기타,NASDAQ,0.62,-76.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPS,유나이티드파슬서비스,LargeCap,산업,NYSE,103.22,-3.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPST,업스타트 홀딩스,MidCap,금융,NASDAQ,29.53,-49.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPWK,업워크,MidCap,산업,NASDAQ,11.06,-40.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UPXI,Upexi  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.2,-70.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
URBN,어반 아웃피터스,MidCap,소비순환재,NASDAQ,65.85,-7.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
URGN,UroGen Pharma,SmallCap,헬스케어,NASDAQ,21.22,31.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
URI,유나이티드렌탈,LargeCap,산업,NYSE,771.01,-14.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UROY,Uranium Royalty Corp. - Common Stock,SmallCap,기타,NASDAQ,3.73,17.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USAR,USA Rare Earth  Inc. - Common Stock,SmallCap,기타,NASDAQ,16.99,3.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USAU,U.S. Gold Corp. - Common Stock,SmallCap,기타,NASDAQ,16.55,2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USB,U.S 뱅코프,LargeCap,금융,NYSE,56.09,10.7,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
USCB,US Century Bank,SmallCap,금융,NASDAQ,19.84,3.4,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
USEA,United Maritime Corporation - Common Stock,SmallCap,기타,NASDAQ,2.16,31.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
USEG,U.S. Energy Corp. - Common Stock,SmallCap,기타,NASDAQ,0.73,-43.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USFD,US Foods,LargeCap,필수소비재,NYSE,92.47,14.1,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
USGO,U.S. GoldMining Inc. - Common stock,SmallCap,기타,NASDAQ,13.0,13.9,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
USIO,Usio  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.19,-26.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USLM,United States,MidCap,소재,NASDAQ,137.29,11.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USNA,USANA Hlth Sci,SmallCap,필수소비재,NYSE,18.51,-28.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
USPH,US Phy. Therapy,SmallCap,헬스케어,NYSE,77.13,-12.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UTHR,유나이티드 테라퓨틱스,LargeCap,헬스케어,NASDAQ,578.54,46.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UTI,Universal Tech,SmallCap,아카데믹 및 교육 서비스,NYSE,35.21,15.3,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UTL,UNITIL Corp,SmallCap,유틸리티,NYSE,54.01,-2.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UTMD,Utah Medical Products  Inc. - Common Stock,SmallCap,기타,NASDAQ,68.37,10.2,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UTSI,UTStarcom Holdings Corp - Ordinary Shares,SmallCap,기타,NASDAQ,2.57,-4.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UTZ,Utz Brands,SmallCap,필수소비재,NYSE,7.83,-42.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UVE,U.I.H.,SmallCap,금융,NYSE,34.14,19.1,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UVSP,Univest Corp,SmallCap,금융,NASDAQ,37.2,15.0,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
UVV,Universal Corp,SmallCap,필수소비재,NYSE,52.53,-12.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UWMC,UWM Holdings,LargeCap,금융,NYSE,3.72,-32.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UXIN,Uxin,SmallCap,소비순환재,NASDAQ,3.0,-27.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
UYSC,UY Scuti Acquisition Corp. - Ordinary Shares,SmallCap,기타,NASDAQ,10.5,-7.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
V,비자(V),MegaCap,기술,NYSE,311.37,-16.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VABK,Virginia National Bankshares Corporation - Common Stock,SmallCap,기타,NASDAQ,41.1,-0.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VAC,Marriott Vac.,MidCap,소비순환재,NYSE,67.69,-3.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VACH,Voyager Acquisition,SmallCap,금융,NASDAQ,12.51,10.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VAL,Valaris,MidCap,에너지,NYSE,92.01,94.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VALU,Value Line,SmallCap,산업,NASDAQ,35.68,-16.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VANI,Vivani Medical  Inc.  - Common Stock,SmallCap,기타,NASDAQ,1.07,-25.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VBIX,Viewbix Inc. - Common Stock,SmallCap,기타,NASDAQ,1.9,-39.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VBNK,VersaBank - Common Shares,SmallCap,기타,NASDAQ,16.31,23.7,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VC,Visteon,MidCap,소비순환재,NASDAQ,93.74,-10.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VCEL,Vericel Corp Ord,MidCap,헬스케어,NASDAQ,35.14,-14.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VCIG,VCI Global Limited - Ordinary Share,SmallCap,기타,NASDAQ,1.1,-108.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VCTR,Victory Capital,MidCap,금융,NASDAQ,71.97,3.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VCYT,Veracyte Inc,MidCap,헬스케어,NASDAQ,34.3,-8.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VECO,Veeco Instr,SmallCap,기술,NASDAQ,40.72,49.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VEEE,Twin Vee PowerCats Co. - Common Stock,SmallCap,기타,NASDAQ,0.21,-99.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VEEV,Veeva Systems A,LargeCap,헬스케어,NYSE,159.09,-44.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VEL,Velocity Fin,SmallCap,금융,NYSE,19.51,-0.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VELO,Velo3D  Inc. - Common stock,SmallCap,기타,NASDAQ,10.9,-3.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VENU,Venu Holding,SmallCap,소비순환재,NYSE,3.99,-68.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VERA,베라 테라,SmallCap,헬스케어,NASDAQ,44.36,33.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VERI,Veritone  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.28,-29.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VERU,Veru Inc. - Common Stock,SmallCap,기타,NASDAQ,2.42,-40.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VERX,버텍스,MidCap,기술,NASDAQ,11.45,-64.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VFC,VF 코퍼레이션,MidCap,소비순환재,NYSE,18.8,21.6,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VFF,Village Farms International  Inc. - Common Shares,SmallCap,기타,NASDAQ,2.67,84.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VFS,VinFast,MidCap,소비순환재,NASDAQ,4.14,15.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VG,Venture Global,LargeCap,에너지,NYSE,12.51,27.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VGAS,Verde Clean Fuels  Inc. - Class A Common Stock,SmallCap,기타,NASDAQ,1.78,-43.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VHC,VirnetX Holding Corp - Common Stock,SmallCap,기타,NASDAQ,13.79,-19.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VHI,Valhi Inc,SmallCap,소재,NYSE,14.1,-13.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VIAV,Viavi Solutions,MidCap,기술,NASDAQ,40.78,209.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VICI,VICI Properties,LargeCap,부동산,NYSE,28.36,-14.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VICR,Vicor Corp,MidCap,산업,NASDAQ,190.1,181.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VIK,Viking Holdings,LargeCap,소비순환재,NYSE,81.43,33.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VINP,빈시 파트너스 인베스트먼트,SmallCap,금융,NASDAQ,10.8,-10.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VIR,비르 바이오테크,SmallCap,헬스케어,NASDAQ,10.05,63.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
VIRC,Virco Manufacturing Corporation - Common Stock,SmallCap,기타,NASDAQ,6.06,-25.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VIRT,Virtu Financial Inc,MidCap,금융,NASDAQ,51.28,32.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
VIST,Vista Oil Gas,MidCap,에너지,NYSE,64.56,38.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
